,3.9045254916937178
ca53,5.0
ca747,2.3333333333333335
cab,5.0
cabin,4.4
cabinet,4.8
cabineti,5.0
cabinthis,5.0
cable,3.977116704805492
cable3,4.5
cable5,2.0
cablealso,4.0
cableand,5.0
cableanother,5.0
cableanyway,1.0
cableaudio,1.0
cableblackberry,1.0
cablebtw,5.0
cablebut,5.0
cablecar,4.0
cablechargers,5.0
cablecons,5.0
cablecons1half,3.0
cableconsiphone,4.0
cabled,5.0
cabledexim,4.0
cableedit,5.0
cableexclusive,3.0
cablefiled,1.0
cablehighly,4.0
cablei,4.666666666666667
cableif,2.0
cableintuitive,5.0
cableis,4.0
cablelike,5.0
cableminor,4.0
cablemy,4.0
cableno,3.0
cablenot,5.0
cableother,5.0
cableoverall,4.0
cables,4.082901554404145
cableschargers,5.0
cablesconnectors,1.0
cablescons,5.0
cablesconsonly,5.0
cableseven,5.0
cableshould,3.0
cablesi,4.0
cablesit,5.0
cablesno,1.0
cablespretty,2.0
cablespros,5.0
cablessitting,4.0
cablesso,4.0
cablesthe,5.0
cablesthis,5.0
cablesthough,4.0
cablesunfortunately,4.0
cablesupdate,5.0
cablesvery,5.0
cablethat,1.0
cablethe,3.4
cablethis,4.0
cablewhose,4.0
cabling,5.0
cablingif,5.0
cached,5.0
cactus,5.0
cada,5.0
caddy,3.6666666666666665
cadillac,3.75
cahrger,5.0
caja,2.0
cake,4.75
cakebut,3.0
caked,5.0
cakei,5.0
calanders,2.0
calbes,5.0
calculate,4.4
calculated,4.0
calculations,4.5
calculator,3.6666666666666665
calculator8,4.0
calculatorstyle,5.0
calculus,5.0
calendar,4.320754716981132
calendarappointment,5.0
calendarbe,5.0
calendarorganizer,5.0
calendars,4.0
calendarspreadsheetsetc,5.0
calender,4.0
caliber,4.0
caliberfits,5.0
calibration,5.0
calidad,5.0
calif,5.0
california,4.545454545454546
californias,4.0
call,3.7736263736263735
call3,2.5
call4,4.0
call5,4.0
call6,3.0
callanswer,4.0
callanswervolume,5.0
callbluetooth,5.0
callconthe,4.0
called,3.396551724137931
calledmade,3.0
callednot,2.0
callees,2.0
callend,4.5
caller,3.7058823529411766
callerid,3.6666666666666665
callerin,4.0
callers,3.7009345794392523
callersconnectionpairing,4.0
callerspecific,1.0
callerthe,4.0
callhope,5.0
calli,4.0
callim,4.0
calling,3.7083333333333335
calling41,3.0
callingas,4.0
callingif,4.0
callings,5.0
callingthis,5.0
callipod,5.0
callive,2.0
callmight,5.0
callmulti,5.0
callmy,1.0
callnot,1.5
callnow,5.0
callooopsand,1.0
callplantronics,3.0
callpod,4.541666666666667
callpower,3.0
callpros,3.0
callquality,5.0
callrim,4.0
calls,3.865930599369085
calls3,5.0
calls6,4.0
calls9,5.0
callsadjusting,4.0
callsafter,3.0
callsagain,3.0
callsbut,4.0
callscharging,5.0
callscons1,4.0
callsconslasted,1.0
callsday,5.0
callsdistance,2.0
callsdont,2.0
callseasy,3.0
callseven,4.0
callsexcellent,5.0
callsfitit,3.0
callsi,3.7142857142857144
callsif,2.0
callsinout,4.0
callslove,3.0
callsnot,1.0
callso,4.0
callsokay,1.0
callsringtoneskinda,5.0
callsshould,3.0
callsso,3.0
callssuper,5.0
callstexting,4.0
callsthe,4.5
callsthen,5.0
callstxts,5.0
callswitching,4.0
callswith,5.0
calltalk,4.0
callthe,4.125
callthis,4.0
callunfortunately,3.0
callvantage,5.0
callwaiting,3.4
callwhen,3.0
callwhent,2.0
cam,4.066666666666666
camara,4.0
camcon,4.0
camcorder,4.818181818181818
camcorder6,5.0
camcordercost,5.0
camcorders,4.0
came,3.979655712050078
camefound,5.0
camera,4.08029197080292
camera11,5.0
camera2,3.0
camera5,5.0
cameraand,3.0
cameraanything,4.0
camerabluetoothmp3,4.0
camerabut,4.0
cameracameracompared,3.0
cameracons,4.0
cameraflash,1.0
camerai,4.333333333333333
cameraill,5.0
camerainternet,4.0
cameramedia,3.0
cameraphone,4.0
cameraprosthe,4.0
cameras,4.241379310344827
camerasmsmms,5.0
cameraso,4.0
cameravideo,4.333333333333333
camerawhy,5.0
camerawidgets,5.0
cameroon,3.0
camp,5.0
camper,4.4
campers,5.0
camping,4.7407407407407405
campingthe,5.0
campsite,4.0
campsites,4.0
campus,3.6
camry,5.0
camrythis,5.0
camvideoability,4.0
can,4.164632492541362
can8217t,4.6
canada,5.0
canadawant,4.0
canal,3.984375
canali,3.0
canalphones,3.6666666666666665
canalpros,4.0
canals,3.7142857142857144
canals2,1.0
canalwhile,5.0
cancel,3.230769230769231
cancelation,4.0
cancelationtip,4.0
canceled,2.5
canceling,4.25
cancellation,3.9732142857142856
cancellationat,4.0
cancellationinbound,3.0
cancellationits,3.0
cancellationupdate,5.0
cancelled,3.142857142857143
cancelling,4.024390243902439
cancels,4.428571428571429
cancer,3.3333333333333335
candid,5.0
candidate,4.0
candiesafter,5.0
candle,4.0
candy,4.5
candybar,4.2
candyshell,4.8
cani,5.0
cannibalize,4.0
cannibalizing,5.0
cannont,5.0
cannot,3.646090534979424
cannow,4.0
canoe,5.0
canon,4.5
canreuse,5.0
cans,4.428571428571429
cant,3.8741339491916857
cantif,2.0
cantsince,4.0
canvas,4.5
cany,4.0
cap,3.611111111111111
capabilites,5.0
capabilities,3.847826086956522
capabilities2,5.0
capabilities8,5.0
capabilitiesmy,4.0
capabilitieswhen,5.0
capability,4.0
capabilitybluetoothi,5.0
capabilitythe,4.0
capabilitywhat,5.0
capable,3.942857142857143
capableif,4.0
capably,4.0
capacities,5.0
capacitive,3.6666666666666665
capacitor,2.0
capacity,4.43956043956044
capacitycan,5.0
capacityhopefully,5.0
capacityif,3.0
capacityonly,4.0
capacitythe,5.0
capacityto,5.0
capacityupdate,4.0
capacityusb,5.0
capearly,5.0
capi,4.0
capibilities,3.0
capitalization,4.0
capitalize,4.0
capitals,5.0
caplet,5.0
capped,5.0
capri,2.0
caps,4.333333333333333
capsule,4.0
captivate,4.25
captivatefascinatevibrant,4.0
capture,3.6666666666666665
captured,4.5
captures,1.0
capturing,4.0
car,4.255654557916381
car2,3.0
carabiner,4.666666666666667
caranother,5.0
carbattery,5.0
carboard,5.0
carbon,3.0
carbottom,2.0
carbut,2.0
carcell,1.0
carcharger,4.5
carcons,5.0
card,3.9263157894736844
card3,2.0
card6,4.0
cardbeing,5.0
cardboard,3.1666666666666665
cardboardthen,3.0
carddead,2.0
carddesign,3.3333333333333335
carddespite,4.0
carddrivers,5.0
cardesk,5.0
cardfm,4.0
cardi,5.0
cardid,4.0
cardio,4.0
cardo,3.763157894736842
cardos,5.0
cardphone,1.0
cards,3.819672131147541
cardsandisk,5.0
cardsapproved,5.0
cardsas,5.0
cardshere,5.0
cardsive,5.0
cardslicense,4.0
cardsno,5.0
cardsthe,1.0
cardswould,4.0
cardthe,5.0
cardthis,5.0
cardupdate,2.0
care,3.737704918032787
cared,3.75
careful,3.793103448275862
carefuli,4.0
carefull,4.666666666666667
carefully,3.717948717948718
carefullyafter,5.0
carefullyitem,5.0
carefulthe,5.0
carefulthis,5.0
carefulwe,5.0
carefulyou,5.0
careless,5.0
carelessly3,4.0
cares,4.066666666666666
caresit,4.0
caresmy,5.0
caresprice,5.0
carethe,2.0
careworks,5.0
carflashlight,5.0
carfor,5.0
cargador,5.0
cargar,5.0
cargo,3.4285714285714284
cargopants,4.0
carhardly,1.0
carhave,5.0
carheadset,3.0
carhome,4.5
carhowever,4.5
cari,4.166666666666667
caribbean,3.0
caribiner,4.0
carier,5.0
carif,5.0
caring,4.5
cario,5.0
carit,3.0
carl,4.333333333333333
carlet,5.0
carm,5.0
carnews,3.0
caroh,3.0
caron,5.0
carp,1.0
carpairing,4.0
carpal,3.0
carpenters,3.0
carpet,3.0
carpeted,3.0
carpeting,4.0
carpros,5.0
carried,4.0
carrier,3.888888888888889
carriers,4.162162162162162
carriersone,4.0
carriersubsidized,5.0
carrierswhy,5.0
carrierunlocked,3.0
carries,3.75
carring,5.0
carro,5.0
carry,4.243055555555555
carrycase,5.0
carrycasecharger,2.0
carrycharging,4.0
carrydislike1,5.0
carryfits,3.0
carrying,4.1395348837209305
carryon,4.75
carrywmv,3.0
cars,4.303921568627451
carsgo,4.0
carsince,4.0
carsolid,5.0
cart,4.0
cartelidge,5.0
carthat,4.0
carthe,4.0
carthings,5.0
carthis,5.0
cartilage,2.5
carting,4.0
carton,1.0
cartoon,2.0
cartoons,5.0
cartoony,5.0
cartousb,5.0
cartruck,4.0
cartwheels,5.0
carumba,4.0
carwhat,5.0
carwith,5.0
cary,4.5
carying,5.0
case,4.022209234365868
case1,1.0
case34,3.5
case7,5.0
case8230,1.0
casealso,3.0
caseas,4.25
caseaside,5.0
caseballistic,2.0
casebattery,4.0
casebelkin,3.0
casebelt,2.0
caseboxwave,2.0
casecharger,4.666666666666667
caseclip,2.0
casecons,3.0
casecrown,5.0
casedefinitely,5.0
casedo,1.0
casefunctionality,3.0
casefunctionalitythe,3.0
casegreat,5.0
casehard,5.0
casehavent,5.0
caseholster,3.3333333333333335
casei,4.142857142857143
caseif,4.25
caseim,5.0
caseipod,4.0
caseit,3.75
caseits,2.0
casemate,4.8
casemine,5.0
casemy,4.333333333333333
casenevertheless,4.0
casenow,5.0
caseobviously,5.0
caseone,4.0
caseonly,5.0
casepouch,4.0
casepros,5.0
caseprosperfectly,5.0
caseprosworks,5.0
caseputting,5.0
caseremoving,4.0
caseresult,5.0
cases,4.237980769230769
cases2,3.0
cases3,3.0
cases8,5.0
cases8221,1.0
casesbecause,5.0
casescompatibility,3.0
casesee,4.0
caseshould,4.0
casesi,4.333333333333333
caseskin,4.0
caseso,4.0
casesoverall,5.0
casespouchesshells,5.0
casesrecommended,5.0
casesthat,4.0
casesthe,4.5
casesthis,4.5
casethe,4.466666666666667
casethese,3.0
casethis,4.2
casethose,4.0
casette,3.0
caseunder,5.0
caseuntil,5.0
caseupdate,3.5
casewhat,3.5
casewhich,2.0
casewhore,5.0
casewith,5.0
caseworth,5.0
cash,3.0434782608695654
casing,3.5806451612903225
casingbut,5.0
casinos,5.0
cassette,3.8181818181818183
cassettebought,4.0
cassettei,5.0
cast,3.6666666666666665
caste,1.0
casual,4.266666666666667
casually,4.0
cat,4.777777777777778
catapulted,5.0
catch,4.269230769230769
catchbottom,1.0
catcher,5.0
catcher2call,5.0
catches,3.5
catching,4.375
catchinig,2.0
categories,4.0
categorized,3.0
category,4.571428571428571
categorywhen,5.0
cats,4.818181818181818
catsthey,5.0
caucious,5.0
caught,3.9166666666666665
cause,3.7079646017699117
caused,3.1627906976744184
causepros,5.0
causes,2.857142857142857
causing,3.7142857142857144
caution,3.7142857142857144
caution1,2.0
cautioned,5.0
cautions,4.0
cautious,5.0
cautiously,4.0
cave,4.0
caveat,4.153846153846154
caveats,4.0
caved,4.0
cavelike,2.0
cb,1.0
cbr,5.0
cbs880,4.0
cc,1.0
ccceaccessories,1.0
ccd,5.0
cd,3.9393939393939394
cdaudio,3.0
cddvd,5.0
cdma,4.071428571428571
cdmassince,3.0
cdplayer,5.0
cds,4.2
cdsit,4.0
cdwalkmans,5.0
ce,1.0
ce500,3.0
cease,4.0
ceased,2.0
ceases,2.5
ceasesso,4.0
ceiling,3.5555555555555554
cel,4.8
celebrate,4.0
celebrity,3.0
cell,4.0772357723577235
cell4,2.0
cellet,1.6666666666666667
cellmobile,5.0
cellonly,3.0
cellophane,5.0
cellphile,5.0
cellphone,4.302631578947368
cellphonei,5.0
cellphoneof,5.0
cellphones,4.833333333333333
cellphonescheap,5.0
cellphoneso,5.0
cellphoneswhich,2.0
cellphonethis,5.0
cellpod,2.0
cellponethe,4.0
cells,4.666666666666667
cellsuit,5.0
celltobrain,3.0
cellufuns,4.0
cellular,4.101694915254237
cellularbased,5.0
cellularfactory,3.0
cellulargcp,5.0
cellularwhat,4.0
cellworks,5.0
celular,5.0
celulares,5.0
cement,4.285714285714286
cemented,2.0
censors,1.0
cent,5.0
center,3.898876404494382
centered,3.8
centeredcase,3.0
centeredpros,5.0
centerhold,5.0
centerits,4.0
centers,4.75
centervideo,5.0
centimeters,5.0
central,4.8
centrally,5.0
centreyou,5.0
centric,2.0
centro,3.857142857142857
centro12bluetooth,3.0
centroall,4.0
centrosmartphone,4.0
cents,4.121212121212121
centsim,5.0
century,5.0
centurybottom,3.0
ceo,4.0
cept,4.0
ceramic,1.5
cerise,4.666666666666667
cerisecharging,5.0
cerisepink,5.0
certain,3.6526315789473682
certainly,3.9279279279279278
certainty,3.0
certificate,3.0
certification,3.0
certificationim,1.0
certified,2.875
ces,5.0
cf,5.0
cfl,5.0
cfls,5.0
chafe,3.0
chager,1.5
chain,3.375
chains,1.0
chainsaw,4.0
chair,4.2
chairmounted,4.0
chairs,5.0
chaise,5.0
chalk,3.5
chalky,2.0
challenge,3.9166666666666665
challenged,4.75
challengedim,5.0
challengedthe,4.0
challengei,3.0
challengeoverall,3.0
challenges,3.3333333333333335
challengesthe,4.0
challenging,4.833333333333333
chamber,3.0
champ,4.461538461538462
champbe,5.0
champi,5.0
champif,3.0
champion,4.333333333333333
champs,3.0
chance,3.8289473684210527
chanced,5.0
chancein,5.0
chancelove,5.0
chancenot,5.0
chances,4.315789473684211
chancethe,3.0
chanceupdatei,5.0
change,3.95959595959596
changeable,4.25
changebut,4.0
changed,3.7866666666666666
changed8221,5.0
changedbt,4.0
changedcontrolsit,4.0
changeeverything,5.0
changeit,5.0
changeout,5.0
changeprosi,4.0
changequot,1.0
changer,4.0
changes,3.9375
changethis,4.0
changing,3.811320754716981
changingbottom,3.0
channel,2.7857142857142856
channeled,2.0
channelled,4.0
channels,2.8181818181818183
chanrged,5.0
chaps,3.0
character,4.0
characteristics,3.6
characteristicsa,4.0
characterized,5.0
characters,3.9285714285714284
charcoal,5.0
charege,4.0
charge,4.089975550122249
charge12,3.0
charge2,2.0
charge2nd,5.0
charge3,5.0
charge34,5.0
charge4,5.0
charge8,4.0
chargea,5.0
chargeable,4.2
chargeand,4.0
chargeb,4.0
chargebut,4.0
chargecharges,5.0
chargecharging,5.0
charged,4.1177777777777775
charged3,2.0
chargedaccessoryone,5.0
chargedcallpod,1.0
chargeddischargedthe,2.0
chargedfor,1.0
chargedi,5.0
chargedischarge,1.0
chargedits,5.0
chargedmy,5.0
chargedoverall,4.0
chargedsince,5.0
chargedso,5.0
chargedthe,2.0
chargedunplugged,1.0
chargedwhen,5.0
chargeeasy,3.0
chargefits,3.0
chargefor,4.5
chargefrom,4.0
chargei,4.0
chargeid,5.0
chargeif,5.0
chargeissues,4.0
chargemy,5.0
chargeno,1.0
chargenot,3.0
chargenote,5.0
chargenow,4.0
chargeone,4.0
chargeoverall,5.0
chargepairing,4.0
chargeplay,1.0
chargepod,4.857142857142857
chargeport,4.0
chargeproduct,1.0
chargeprosit,5.0
chargeput,2.0
charger,4.226130653266332
charger1,5.0
charger2,5.0
charger34,3.5
charger5,4.0
charger7,3.0
charger9,3.0
chargera,4.0
chargeradapter,5.0
chargeralbe,4.0
chargerall,5.0
chargerand,5.0
chargeras,5.0
chargerb,3.0
chargerbelt,4.0
chargerblue,4.0
chargerbuild,5.0
chargercable,2.0
chargercame,5.0
chargercanon,5.0
chargercarrying,4.0
chargercase,4.5
chargercharges,5.0
chargercharging,4.0
chargercons,5.0
chargercould,4.0
chargercradle,1.0
chargerdata,5.0
chargerecommendedif,3.0
chargeregardless,4.0
chargerfor,5.0
chargerfront,5.0
chargergreat,5.0
chargerhowever,3.0
chargerhttpwwwamazoncomgpproductb0036vo7okrefohdetailso03s00i01we,5.0
chargeri,4.571428571428571
chargerit,4.4
chargerits,4.0
chargerjust,5.0
chargerless,5.0
chargerminuses1,4.0
chargermotorola,5.0
chargermy,4.0
chargernice,4.0
chargerno,3.0
chargeron,5.0
chargeroverall,4.0
chargerpositives,4.0
chargerpowergen,2.0
chargerrecommended,4.0
chargers,4.28169014084507
chargersa,5.0
chargersays,1.0
chargerscons,5.0
chargersi,4.0
chargerside,2.0
chargersmotoq,5.0
chargersmy,3.0
chargersone,5.0
chargerssmh,2.0
chargersso,2.0
chargerst,5.0
chargersthe,5.0
chargersthese,5.0
chargersthis,5.0
chargerstill,1.0
chargersummaryoverall,4.0
chargersure,4.0
chargersync,5.0
chargerthat,1.0
chargerthe,2.857142857142857
chargerthis,4.75
chargerupdate,2.0
chargerusb,3.0
chargervery,4.0
chargerwarning,5.0
chargerwhen,3.0
chargerwhich,4.0
chargeryour,5.0
charges,4.4561983471074385
chargesafterwards,5.0
chargesamsung,5.0
chargescons,5.0
chargesecond,2.0
chargessyncs,5.0
chargesthe,3.0
chargesync,3.6666666666666665
chargethe,4.125
chargeusb,5.0
chargewhat,3.5
chargewhile,5.0
chargier,5.0
charging,4.058550185873606
charging34,4.0
charging4,5.0
charging5,2.0
charging6,5.0
chargingall,5.0
chargingalso,2.0
charginganything,4.0
chargingby,2.0
chargingcarrying,3.0
chargingdata,4.5
chargingdecharging,5.0
chargingdislikespower,5.0
chargingefficiency,1.0
chargingenjoy,5.0
chargingexcellent,4.0
chargingexceptionally,5.0
charginghas,5.0
chargingi,4.5
chargingimp52d,5.0
charginglaserflashlight,5.0
chargingnearly,5.0
chargingnow,4.0
chargingpositives1,5.0
chargingrecharging,5.0
chargingsince,5.0
chargingso,2.5
chargingstorage,4.0
chargingsync,5.0
chargingsyncing,5.0
chargingthe,4.333333333333333
chargingthis,5.0
chargingto,4.0
chargingwhich,5.0
chargingworking,5.0
chargingworks,5.0
chargingyou,5.0
charing,4.0
charitya,5.0
charm,4.790697674418604
charmi,5.0
charming,4.0
charms,4.777777777777778
charmso,4.0
charmthe,5.0
chart,3.5
charts,4.5
chase,4.8
chasing,4.5
chasm,4.0
chat,4.0
chatged,1.0
chatight,4.0
chats,4.5
chatted,4.0
chatter,5.0
chattermail,5.0
chatting,3.7777777777777777
chatty,5.0
cheap,3.591194968553459
cheapactually,5.0
cheapand,5.0
cheapapart,1.0
cheapbutstylish,4.0
cheapcheapcheap,5.0
cheapcons,4.0
cheapconsincredibly,2.0
cheaper,4.236363636363636
cheaperi,2.0
cheaperthere,4.0
cheapest,3.75
cheapestdumbest,1.0
cheapestwhat,5.0
cheapfeeling,2.0
cheapi,5.0
cheapie,4.666666666666667
cheapies,5.0
cheapin,5.0
cheaping,1.0
cheapits,5.0
cheaplooking,1.0
cheaply,2.7209302325581395
cheapnessits,5.0
cheapnot,5.0
cheapo,3.8
cheapoh,5.0
cheapos,4.0
cheapout,1.0
cheapplastic,4.0
cheapskate,4.0
cheapthe,4.0
cheapthese,1.0
cheapworks,5.0
cheapy,5.0
cheat,5.0
cheaters,1.0
cheating,3.0
check,4.152
checked,3.638888888888889
checkedinspected,5.0
checker,5.0
checkers,5.0
checking,4.363636363636363
checkout,3.3333333333333335
checks,4.25
checkuponitmp3,5.0
cheddar,4.0
cheek,3.6285714285714286
cheekaesthetically,5.0
cheeks,4.333333333333333
cheep,3.125
cheeper,4.0
cheerfully,3.0
cheerios,5.0
cheers,5.0
cheerstaoki,3.0
cheese,5.0
cheesy,4.222222222222222
cheezy,5.0
chef,5.0
chemical,3.5
chemically,1.0
chemicals,3.0
chemistry,3.5
cherry,4.0
chess,4.0
chessy,4.0
chest,4.0
chesterpa,1.0
chevrolet,5.0
chevy,3.6666666666666665
chew,4.333333333333333
chewed,4.466666666666667
chewing,4.6923076923076925
chews,5.0
chic,3.6666666666666665
chicago,4.2
chicken,5.0
chickenpox,4.0
chief,2.6666666666666665
child,4.125
childish,3.5
childless,5.0
children,3.5
childrens,4.0
chile,5.0
chime,4.5
chimeplantronics,5.0
chiming,5.0
chimney,5.0
chin,4.5
china,3.382978723404255
chinacompared,5.0
chinaif,2.0
chinaorigin,5.0
chinathe,1.0
chincy,3.0
chinese,3.5294117647058822
chinesselike,4.0
chinise,4.0
chip,3.5
chipa,5.0
chipi,4.0
chipped,1.5
chipper,5.0
chipping,3.5
chippingthe,4.0
chips,3.6666666666666665
chiropractor,4.0
chitchat,5.0
chocolate,4.454545454545454
choice,4.0
choicealso,4.0
choiceheres,3.0
choiceive,5.0
choicejerry,3.0
choicemy,2.0
choiceother,4.0
choices,3.7083333333333335
choiceupdate,5.0
choicewhy,3.0
choise,5.0
choiuce,4.0
chompers,5.0
chomping,5.0
choose,3.891304347826087
choose11,4.0
choosen,5.0
chooses,4.5
choosing,4.75
choppiness,5.0
choppy,3.1666666666666665
chord,3.3076923076923075
chorded,5.0
chords,3.5
chore,3.25
chores,4.333333333333333
chorus,5.0
chose,3.891891891891892
chosen,3.888888888888889
chosing,4.0
chowder,5.0
chr0291,5.0
chrager,5.0
chrgers,5.0
chris,3.0
christian,5.0
christmas,4.3076923076923075
chrome,3.8846153846153846
chromeblack,5.0
chromey,4.0
chronic,4.0
chrysler,4.0
chubby,2.6666666666666665
chuck,3.0
chucked,2.3333333333333335
chugging,3.3333333333333335
chunk,4.2
chunky,3.0
church,2.0
ci,3.0
cid,4.0
cig,3.909090909090909
cigarette,4.234375
cigarettes,4.5
cigerttee,5.0
cigratte,5.0
cimo,4.0
cinch,5.0
cincinnati,5.0
cinder,4.0
cinexplayerkeeps,4.0
cingular,3.6979166666666665
cingularatt,5.0
cingularbranded,3.0
cingularcustomer,1.0
cingularringtones,5.0
cingulars,3.142857142857143
cingulartalked,1.0
cingy,3.0
cip,1.0
cirago,4.0
circa,1.0
circle,3.6842105263157894
circles,4.666666666666667
circlethe,5.0
circling,5.0
circuit,3.6153846153846154
circuitfinally,4.0
circuitry,4.0
circuitrygreat,5.0
circuits,4.5
circular,3.9285714285714284
circumference,3.0
circumstances,3.857142857142857
circumstancesthat,4.0
circumstanceswith,4.0
circus,4.0
cirone,4.0
cisco,3.3333333333333335
cite,4.0
cited,2.5
cities,4.5
citizen,4.0
city,3.925925925925926
citysurrounding,3.0
civic,4.625
civicwith,4.0
civilizations,4.0
cl84100,4.0
cla,5.0
clackclack,4.0
claim,3.2285714285714286
claimed,3.4761904761904763
claimed62614,5.0
claiming,3.6
claims,3.6944444444444446
claimsnote,5.0
claimyou,1.0
clam,4.666666666666667
clamp,3.4
clamped,4.0
clamping,3.0
clamps,5.0
clampsoverall,4.0
clams,5.0
clamshell,3.6666666666666665
clancys,4.0
clanging,5.0
clank,4.0
clarifi,3.5
clarificationmethinks,5.0
clarified,4.0
clarifies,5.0
clarify,4.75
clarifying,2.0
clarinets,4.0
clarion,3.0
clarity,3.9646017699115044
clarity4,5.0
claritybut,4.0
clarityit,2.0
claritymy,2.0
clarityoh,5.0
claritythere,5.0
clarke,5.0
clasp,3.727272727272727
claspcord,4.0
claspfor,3.0
clasps,4.166666666666667
class,4.033333333333333
class1,5.0
classaction,1.0
classes,5.0
classic,4.238095238095238
classical,4.0
classics,1.0
classicsit,1.0
classier,5.0
classiest,2.0
classify,4.0
classwhen,4.0
classy,4.5
classyit,4.0
classymy,5.0
claws,3.0
clean,4.225806451612903
cleancons,4.0
cleandry,5.0
cleaned,3.9411764705882355
cleanedup,5.0
cleaner,4.5625
cleanin,3.0
cleaning,4.3478260869565215
cleaningfm,5.0
cleaningthe,4.0
cleanliness,4.0
cleanly,4.333333333333333
cleannegative,3.0
cleans,4.0
clear,4.184523809523809
clear2,4.0
clear3,5.0
clear8,5.0
cleara,4.0
clearalso,1.0
clearance,3.3333333333333335
clearanced,2.0
clearblue,5.0
clearcharging,5.0
cleardoesnt,5.0
cleared,3.0
clearer,4.035714285714286
clearer2,4.0
clearest,4.428571428571429
clearheres,5.0
cleari,5.0
clearif,5.0
clearing,4.0
clearinghouse,5.0
clearit,4.5
clearly,3.843243243243243
clearly3,4.0
clearlyeasy,4.0
clearlyenter,5.0
clearlyheard,4.0
clearlyi,2.6666666666666665
clearlyit,5.0
clearlylet,5.0
clearmuch,5.0
clearness,5.0
clearoverall,5.0
clears,3.5
clearsignal,4.0
clearso,4.0
clearthe,4.5
clearwhiteprovides,4.0
clearwindguardnoisecancelling,5.0
clerk,4.0
clerks,4.0
clever,4.25
clevercompared,5.0
cleverly,4.333333333333333
cliche,5.0
click,4.105263157894737
clickable,4.25
clickandhold,5.0
clickclickclick,2.0
clickclickclickclick,4.0
clickclosed,3.0
clicked,3.5
clickif,4.0
clicking,3.409090909090909
clicks,3.9565217391304346
clicksqueeze,3.0
clickthe,5.0
clicktouch,4.0
clicky,5.0
clie,1.0
clieacute,4.0
client,4.4375
client6,5.0
clients,4.0
clientsomeone,5.0
cliffnotes,5.0
clik,5.0
climate,4.0
climb,5.0
climbing,1.0
clincher,4.0
clinches,5.0
clingo,4.0
clings,5.0
clingy,4.0
clip,3.8686131386861313
clipcase,5.0
clipcharger,4.0
clipcheck,5.0
clipfor,3.0
cliphanger,1.0
clipholster,5.0
clipkickstand,1.0
cliploving,5.0
clipmounting,4.0
clipon,4.5
clipons,4.0
clipped,3.6923076923076925
clipping,3.142857142857143
clippy,5.0
clips,4.086206896551724
clipsthe,5.0
clipthe,4.0
clipunclip,5.0
clipwired,4.0
cliq,1.0
clock,4.1521739130434785
clockalarm,4.0
clocked,2.0
clockface,4.0
clocks,5.0
clocksmall,4.0
clone,5.0
clone5,5.0
clone7,5.0
clone8,5.0
clones,4.0
close,3.9806949806949805
closed,4.03921568627451
closed6,4.0
closedfirst,5.0
closedi,5.0
closedno,4.0
closeevervideo,4.0
closefar,3.0
closei,4.0
closely,3.0
closemedium,5.0
closeoverall,5.0
closer,3.9210526315789473
closerange,4.0
closes,4.214285714285714
closeshould,3.0
closeso,5.0
closest,4.153846153846154
closet,3.25
closethe,2.0
closethis,3.0
closeup,2.6666666666666665
closewhen,5.0
closewithout,3.0
closing,3.7
closingit,4.0
closingso,3.0
closure,4.103448275862069
closurei,5.0
closures,3.0
closurethat,4.0
closurethe,4.0
cloth,4.104166666666667
clothe,4.0
clothes,4.75
clothesit,3.0
clothi,5.0
clothing,4.0
clothingits,2.0
cloths,5.0
clothshigh,5.0
cloud,4.0
cloudy,4.0
club,5.0
clue,3.9
clueful,4.0
